Datetime,Volume,Open,High,Low,Close
2020-10-26 04:00:00,146.0,1.18337,1.1834,1.18328,1.18336
2020-10-26 04:05:00,117.0,1.18336,1.18344,1.18324,1.18339
2020-10-26 04:10:00,97.0,1.18338,1.18341,1.18329,1.18341
2020-10-26 04:15:00,63.0,1.18342,1.18348,1.18333,1.18346
2020-10-26 04:20:00,48.0,1.18346,1.18362,1.18346,1.18354
2020-10-26 04:25:00,42.0,1.18356,1.1837,1.18355,1.18368
2020-10-26 04:30:00,78.0,1.18368,1.18368,1.18356,1.18366
2020-10-26 04:35:00,44.0,1.18365,1.18367,1.1836,1.18366
2020-10-26 04:40:00,52.0,1.18364,1.1837,1.18363,1.18368
2020-10-26 04:45:00,32.0,1.18366,1.18372,1.18356,1.18356
2020-10-26 04:50:00,46.0,1.18354,1.18366,1.18354,1.18362
2020-10-26 04:55:00,88.0,1.1836,1.18362,1.18326,1.1833
2020-10-26 05:00:00,81.0,1.1833,1.18349,1.18328,1.18349
2020-10-26 05:05:00,98.0,1.18348,1.18365,1.18346,1.18364
2020-10-26 05:10:00,90.0,1.18364,1.18367,1.18349,1.18353
2020-10-26 05:15:00,75.0,1.18354,1.18358,1.18344,1.18346
2020-10-26 05:20:00,65.0,1.18344,1.18351,1.18339,1.18346
2020-10-26 05:25:00,95.0,1.18348,1.18362,1.18342,1.18358
2020-10-26 05:30:00,189.0,1.18359,1.18359,1.18321,1.18321
2020-10-26 05:35:00,100.0,1.18322,1.18342,1.18316,1.18331
2020-10-26 05:40:00,161.0,1.1833,1.18338,1.18312,1.18312
2020-10-26 05:45:00,111.0,1.18312,1.18332,1.18311,1.18318
2020-10-26 05:50:00,132.0,1.1832,1.18324,1.1831,1.18316
2020-10-26 05:55:00,159.0,1.18318,1.18318,1.18288,1.18314
2020-10-26 06:00:00,265.0,1.18314,1.1834,1.18304,1.1834
2020-10-26 06:05:00,196.0,1.18338,1.18345,1.18326,1.18336
2020-10-26 06:10:00,185.0,1.18337,1.1835,1.18323,1.1834
2020-10-26 06:15:00,107.0,1.18338,1.18356,1.18335,1.18346
2020-10-26 06:20:00,120.0,1.18346,1.18358,1.18336,1.18356
2020-10-26 06:25:00,358.0,1.18354,1.1837,1.1835,1.18366
2020-10-26 06:30:00,161.0,1.18366,1.18366,1.18336,1.18341
2020-10-26 06:35:00,205.0,1.18339,1.18342,1.1832,1.18331
2020-10-26 06:40:00,158.0,1.18332,1.18347,1.18318,1.1834
2020-10-26 06:45:00,186.0,1.18338,1.18362,1.18336,1.18349
2020-10-26 06:50:00,188.0,1.1835,1.18358,1.18336,1.18346
2020-10-26 06:55:00,95.0,1.18346,1.18348,1.18336,1.18343
2020-10-26 07:00:00,378.0,1.18344,1.18344,1.18302,1.18344
2020-10-26 07:05:00,346.0,1.18345,1.18347,1.18282,1.18295
2020-10-26 07:10:00,317.0,1.18294,1.18316,1.18281,1.18302
2020-10-26 07:15:00,338.0,1.18302,1.18341,1.18302,1.18341
2020-10-26 07:20:00,364.0,1.18342,1.18357,1.18332,1.18346
2020-10-26 07:25:00,458.0,1.18346,1.1835,1.18282,1.18317
2020-10-26 07:30:00,396.0,1.18318,1.18412,1.18318,1.18412
2020-10-26 07:35:00,549.0,1.18413,1.18444,1.184,1.18421
2020-10-26 07:40:00,381.0,1.18419,1.18422,1.18392,1.18412
2020-10-26 07:45:00,346.0,1.1841,1.18455,1.18406,1.18454
2020-10-26 07:50:00,460.0,1.18455,1.18476,1.18428,1.18431
2020-10-26 07:55:00,660.0,1.1843,1.18442,1.18325,1.18332
2020-10-26 08:00:00,1206.0,1.1833,1.18334,1.18219,1.18306
2020-10-26 08:05:00,830.0,1.18304,1.1836,1.18296,1.18357
2020-10-26 08:10:00,770.0,1.18358,1.18363,1.18306,1.18316
2020-10-26 08:15:00,853.0,1.18314,1.18314,1.18234,1.18285
2020-10-26 08:20:00,741.0,1.18284,1.18284,1.18206,1.18216
2020-10-26 08:25:00,764.0,1.18215,1.18247,1.18162,1.18193
2020-10-26 08:30:00,661.0,1.18194,1.18255,1.18178,1.18232
2020-10-26 08:35:00,504.0,1.18234,1.18236,1.18202,1.18202
2020-10-26 08:40:00,520.0,1.182,1.18206,1.18163,1.18188
2020-10-26 08:45:00,634.0,1.18186,1.18198,1.18131,1.18198
2020-10-26 08:50:00,499.0,1.18196,1.18227,1.18185,1.18223
2020-10-26 08:55:00,411.0,1.18222,1.18246,1.18182,1.18182
2020-10-26 09:00:00,596.0,1.1818,1.18208,1.18138,1.18156
2020-10-26 09:05:00,505.0,1.18157,1.18157,1.18111,1.18134
2020-10-26 09:10:00,510.0,1.18136,1.18158,1.18106,1.18152
2020-10-26 09:15:00,674.0,1.1815,1.18176,1.18086,1.18112
2020-10-26 09:20:00,529.0,1.18111,1.18113,1.18078,1.18099
2020-10-26 09:25:00,588.0,1.18098,1.18125,1.18066,1.18122
2020-10-26 09:30:00,409.0,1.18124,1.18124,1.18074,1.18078
2020-10-26 09:35:00,437.0,1.18077,1.18104,1.18056,1.18066
2020-10-26 09:40:00,486.0,1.18067,1.18084,1.18056,1.18079
2020-10-26 09:45:00,736.0,1.1808,1.1812,1.18058,1.18114
2020-10-26 09:50:00,416.0,1.18113,1.1812,1.18097,1.18118
2020-10-26 09:55:00,468.0,1.18117,1.18126,1.1809,1.18101
2020-10-26 10:00:00,471.0,1.18102,1.18104,1.1807,1.18072
2020-10-26 10:05:00,396.0,1.18073,1.18074,1.18036,1.18037
2020-10-26 10:10:00,500.0,1.18038,1.18087,1.18033,1.18062
