Datetime,Volume,Open,High,Low,Close
2020-10-01 04:00:00,218.0,1.17436,1.17436,1.17409,1.17424
2020-10-01 04:15:00,173.0,1.17425,1.17442,1.17401,1.17415
2020-10-01 04:30:00,183.0,1.17413,1.17452,1.17413,1.17448
2020-10-01 04:45:00,295.0,1.1745,1.17485,1.1745,1.17471
2020-10-01 05:00:00,310.0,1.17472,1.17476,1.17425,1.17442
2020-10-01 05:15:00,260.0,1.1744,1.17446,1.17422,1.1744
2020-10-01 05:30:00,285.0,1.17439,1.17479,1.1743,1.17477
2020-10-01 05:45:00,581.0,1.17476,1.17512,1.17454,1.17478
2020-10-01 06:00:00,1320.0,1.17478,1.17536,1.17458,1.17482
2020-10-01 06:15:00,1180.0,1.1748,1.17531,1.17478,1.17504
2020-10-01 06:30:00,1048.0,1.17502,1.17521,1.17458,1.1746
2020-10-01 06:45:00,1582.0,1.17461,1.17577,1.1744,1.17534
2020-10-01 07:00:00,2630.0,1.17535,1.17572,1.17395,1.17425
2020-10-01 07:15:00,1882.0,1.17424,1.17491,1.17402,1.17411
2020-10-01 07:30:00,3677.0,1.17412,1.17419,1.17233,1.1725
2020-10-01 07:45:00,2310.0,1.17248,1.17378,1.17232,1.17366
2020-10-01 08:00:00,2223.0,1.17364,1.17429,1.1732,1.17394
2020-10-01 08:15:00,2667.0,1.17396,1.17398,1.17336,1.17338
2020-10-01 08:30:00,3393.0,1.17337,1.17338,1.17224,1.17306
2020-10-01 08:45:00,2359.0,1.17307,1.17326,1.17238,1.17245
2020-10-01 09:00:00,2298.0,1.17246,1.17308,1.17236,1.17308
2020-10-01 09:15:00,1774.0,1.17307,1.17348,1.17262,1.173
2020-10-01 09:30:00,1913.0,1.17301,1.17428,1.17286,1.1739
2020-10-01 09:45:00,1965.0,1.17389,1.17492,1.17358,1.17478
2020-10-01 10:00:00,1546.0,1.17476,1.17508,1.17454,1.17459
2020-10-01 10:15:00,1379.0,1.17458,1.17498,1.17443,1.17447
2020-10-01 10:30:00,1237.0,1.17448,1.17449,1.17393,1.17435
2020-10-01 10:45:00,2051.0,1.17434,1.17468,1.17372,1.17432
2020-10-01 11:00:00,3425.0,1.17432,1.17579,1.17414,1.17541
2020-10-01 11:15:00,3653.0,1.1754,1.17654,1.17475,1.17546
2020-10-01 11:30:00,3335.0,1.17548,1.17698,1.17544,1.17604
2020-10-01 11:45:00,2200.0,1.17605,1.17658,1.17598,1.17629
2020-10-01 12:00:00,2089.0,1.17631,1.17668,1.1751,1.17518
2020-10-01 12:15:00,1504.0,1.17519,1.17644,1.17514,1.17642
2020-10-01 12:30:00,2317.0,1.1764,1.17676,1.17593,1.17618
2020-10-01 12:45:00,1825.0,1.17617,1.17644,1.17532,1.17547
2020-10-01 13:00:00,4272.0,1.17548,1.17592,1.17455,1.17489
2020-10-01 13:15:00,2895.0,1.1749,1.1749,1.17351,1.17382
2020-10-01 13:30:00,2475.0,1.17384,1.175,1.17379,1.17448
2020-10-01 13:45:00,3281.0,1.17449,1.17464,1.17313,1.17386
2020-10-01 14:00:00,4329.0,1.17388,1.17455,1.17302,1.17422
2020-10-01 14:15:00,3698.0,1.17421,1.17454,1.1721,1.17238
2020-10-01 14:30:00,3145.0,1.17236,1.17413,1.17233,1.17379
2020-10-01 14:45:00,2833.0,1.1738,1.17462,1.17325,1.17364
2020-10-01 15:00:00,2987.0,1.17366,1.17452,1.1734,1.1743
2020-10-01 15:15:00,2477.0,1.17429,1.17486,1.17362,1.17475
2020-10-01 15:30:00,2013.0,1.17476,1.17542,1.1744,1.17534
2020-10-01 15:45:00,1710.0,1.17536,1.1756,1.17493,1.17514
2020-10-01 16:00:00,1663.0,1.17512,1.17528,1.1739,1.17414
2020-10-01 16:15:00,1561.0,1.17414,1.17491,1.17384,1.17488
2020-10-01 16:30:00,1139.0,1.17489,1.175,1.17433,1.17448
2020-10-01 16:45:00,835.0,1.17446,1.1746,1.17415,1.1745
2020-10-01 17:00:00,663.0,1.17448,1.1746,1.17417,1.17432
2020-10-01 17:15:00,778.0,1.1743,1.17457,1.17419,1.17442
2020-10-01 17:30:00,582.0,1.1744,1.17458,1.17413,1.17424
2020-10-01 17:45:00,886.0,1.17426,1.17439,1.17388,1.1741
2020-10-01 18:00:00,2146.0,1.17412,1.17438,1.1735,1.17378
2020-10-01 18:15:00,1222.0,1.17377,1.17432,1.17365,1.17419
2020-10-01 18:30:00,833.0,1.1742,1.17442,1.174,1.17442
2020-10-01 18:45:00,869.0,1.17441,1.17472,1.17428,1.17462
2020-10-01 19:00:00,1239.0,1.17462,1.17488,1.17428,1.17447
2020-10-01 19:15:00,694.0,1.17448,1.17463,1.17429,1.17447
2020-10-01 19:30:00,834.0,1.17448,1.17453,1.17416,1.17428
2020-10-01 19:45:00,736.0,1.1743,1.175,1.17418,1.17496
2020-10-01 20:00:00,483.0,1.17494,1.17506,1.17474,1.1748
2020-10-01 20:15:00,223.0,1.17478,1.17486,1.17448,1.17451
2020-10-01 20:30:00,205.0,1.17453,1.17466,1.17442,1.17464
2020-10-01 20:45:00,267.0,1.17462,1.17485,1.17438,1.1746
2020-10-01 21:00:00,11.0,1.17475,1.17505,1.17475,1.1748
2020-10-01 21:15:00,5.0,1.17475,1.17491,1.17475,1.17491
2020-10-01 21:30:00,4.0,1.17497,1.17497,1.17481,1.17481
2020-10-01 21:45:00,4.0,1.17476,1.17481,1.17475,1.1748
2020-10-01 22:00:00,113.0,1.17474,1.17482,1.1746,1.17463
2020-10-01 22:15:00,164.0,1.17464,1.1748,1.17447,1.17454
2020-10-01 22:30:00,160.0,1.17452,1.17466,1.17434,1.17444
2020-10-01 22:45:00,149.0,1.17442,1.17451,1.17437,1.17448
2020-10-01 23:00:00,114.0,1.17447,1.17452,1.17434,1.17448
2020-10-01 23:15:00,52.0,1.17446,1.1745,1.17437,1.1744
2020-10-01 23:30:00,78.0,1.17441,1.17448,1.17432,1.17441
2020-10-01 23:45:00,128.0,1.17439,1.17447,1.17436,1.1744
2020-10-02 00:00:00,407.0,1.17438,1.17446,1.1737,1.17382
2020-10-02 00:15:00,176.0,1.17384,1.17401,1.17372,1.17396
2020-10-02 00:30:00,393.0,1.17394,1.17396,1.17338,1.17347
2020-10-02 00:45:00,467.0,1.17346,1.17372,1.17339,1.17348
2020-10-02 01:00:00,458.0,1.1735,1.1737,1.17308,1.17343
2020-10-02 01:15:00,347.0,1.17344,1.17363,1.17325,1.17346
2020-10-02 01:30:00,350.0,1.17348,1.1736,1.17326,1.17328
2020-10-02 01:45:00,391.0,1.1733,1.1733,1.17302,1.17316
2020-10-02 02:00:00,367.0,1.17315,1.17315,1.17274,1.17298
2020-10-02 02:15:00,224.0,1.173,1.17318,1.1729,1.17314
2020-10-02 02:30:00,260.0,1.17312,1.17332,1.17266,1.17278
2020-10-02 02:45:00,847.0,1.1728,1.17288,1.17142,1.17198
2020-10-02 03:00:00,387.0,1.172,1.17216,1.17168,1.17175
2020-10-02 03:15:00,268.0,1.17174,1.172,1.17166,1.17196
2020-10-02 03:30:00,271.0,1.17197,1.17204,1.1717,1.17173
2020-10-02 03:45:00,239.0,1.17174,1.17202,1.1716,1.1716
2020-10-02 04:00:00,341.0,1.17158,1.17178,1.17139,1.17144
2020-10-02 04:15:00,221.0,1.17146,1.17162,1.17138,1.1715
2020-10-02 04:30:00,275.0,1.17148,1.17179,1.17144,1.17162
2020-10-02 04:45:00,995.0,1.17164,1.17168,1.17032,1.1706
2020-10-02 05:00:00,2234.0,1.17062,1.17098,1.16959,1.1709
2020-10-02 05:15:00,1492.0,1.17088,1.1719,1.17086,1.17168
2020-10-02 05:30:00,1446.0,1.1717,1.17322,1.17122,1.173
2020-10-02 05:45:00,1874.0,1.17298,1.17314,1.17182,1.17222
2020-10-02 06:00:00,2527.0,1.17224,1.17306,1.17198,1.17276
2020-10-02 06:15:00,2442.0,1.17277,1.17376,1.1722,1.17356
2020-10-02 06:30:00,2560.0,1.17356,1.1738,1.17292,1.17318
2020-10-02 06:45:00,2096.0,1.1732,1.1739,1.17306,1.17376
2020-10-02 07:00:00,2804.0,1.17374,1.17416,1.17325,1.17375
2020-10-02 07:15:00,3004.0,1.17376,1.17386,1.172,1.17212
2020-10-02 07:30:00,2782.0,1.1721,1.17319,1.17159,1.17188
2020-10-02 07:45:00,2347.0,1.1719,1.17252,1.17161,1.17232
2020-10-02 08:00:00,2259.0,1.17231,1.17247,1.17164,1.1722
2020-10-02 08:15:00,2020.0,1.17221,1.17304,1.17196,1.17249
2020-10-02 08:30:00,2787.0,1.17248,1.17315,1.17173,1.17222
2020-10-02 08:45:00,1630.0,1.17222,1.17244,1.17117,1.1714
2020-10-02 09:00:00,1957.0,1.17142,1.17196,1.17102,1.1716
2020-10-02 09:15:00,1857.0,1.17161,1.17161,1.17098,1.17104
2020-10-02 09:30:00,1613.0,1.17105,1.17196,1.17087,1.17194
2020-10-02 09:45:00,1543.0,1.17194,1.17259,1.17176,1.1719
2020-10-02 10:00:00,1440.0,1.17192,1.17243,1.1716,1.17198
2020-10-02 10:15:00,1869.0,1.17198,1.17216,1.17103,1.17196
2020-10-02 10:30:00,1528.0,1.17197,1.17233,1.1716,1.17218
2020-10-02 10:45:00,1656.0,1.17217,1.17234,1.17128,1.17129
2020-10-02 11:00:00,2053.0,1.1713,1.1715,1.17024,1.17118
2020-10-02 11:15:00,1539.0,1.17117,1.17178,1.171,1.17176
2020-10-02 11:30:00,2043.0,1.17175,1.17233,1.17152,1.17176
2020-10-02 11:45:00,2200.0,1.17174,1.1725,1.1717,1.17242
2020-10-02 12:00:00,1901.0,1.17242,1.17309,1.17226,1.17302
2020-10-02 12:15:00,1455.0,1.17304,1.1731,1.17241,1.17268
2020-10-02 12:30:00,3780.0,1.17273,1.17338,1.1709,1.17109
2020-10-02 12:45:00,3088.0,1.1711,1.17141,1.16988,1.17085
