Datetime,Volume,Open,High,Low,Close
2020-11-04 10:15:00,798.0,1.16774,1.16846,1.16768,1.16825
2020-11-04 10:20:00,683.0,1.16824,1.16863,1.16808,1.16848
2020-11-04 10:25:00,516.0,1.16847,1.16904,1.16836,1.16896
2020-11-04 10:30:00,703.0,1.16894,1.16894,1.1682,1.16842
2020-11-04 10:35:00,800.0,1.16842,1.16897,1.16816,1.16887
2020-11-04 10:40:00,719.0,1.16888,1.1689,1.16825,1.1683
2020-11-04 10:45:00,713.0,1.16832,1.16918,1.16832,1.1689
2020-11-04 10:50:00,503.0,1.1689,1.16944,1.16874,1.16922
2020-11-04 10:55:00,995.0,1.1692,1.16973,1.1691,1.16933
2020-11-04 11:00:00,760.0,1.16932,1.16973,1.16884,1.16912
2020-11-04 11:05:00,479.0,1.16914,1.1698,1.16905,1.1696
2020-11-04 11:10:00,779.0,1.16961,1.17052,1.16961,1.17035
2020-11-04 11:15:00,964.0,1.17036,1.171,1.16958,1.16968
2020-11-04 11:20:00,604.0,1.16967,1.16992,1.16928,1.16957
2020-11-04 11:25:00,544.0,1.16958,1.16978,1.16936,1.16957
2020-11-04 11:30:00,439.0,1.16956,1.17006,1.16953,1.17
2020-11-04 11:35:00,633.0,1.16998,1.17054,1.16976,1.17036
2020-11-04 11:40:00,617.0,1.17037,1.17056,1.16989,1.17032
2020-11-04 11:45:00,783.0,1.1703,1.17094,1.17015,1.17056
2020-11-04 11:50:00,675.0,1.17057,1.17074,1.1702,1.17062
2020-11-04 11:55:00,401.0,1.1706,1.1709,1.1704,1.17074
2020-11-04 12:00:00,737.0,1.17073,1.1709,1.16988,1.16988
2020-11-04 12:05:00,503.0,1.16987,1.17068,1.16972,1.17024
2020-11-04 12:10:00,916.0,1.17025,1.17218,1.17025,1.17202
2020-11-04 12:15:00,1026.0,1.17202,1.1728,1.17154,1.17274
