Datetime,Volume,Open,High,Low,Close
2020-10-22 07:30:00,657.0,1.18607,1.18645,1.18573,1.18644
2020-10-22 07:35:00,596.0,1.18642,1.1867,1.18628,1.1865
2020-10-22 07:40:00,474.0,1.18652,1.18662,1.18617,1.18619
2020-10-22 07:45:00,631.0,1.18621,1.18651,1.18596,1.18634
2020-10-22 07:50:00,443.0,1.18636,1.18663,1.18616,1.18648
2020-10-22 07:55:00,452.0,1.18647,1.1867,1.18603,1.18614
2020-10-22 08:00:00,711.0,1.18613,1.18613,1.18548,1.18584
2020-10-22 08:05:00,574.0,1.18584,1.18602,1.18534,1.18539
2020-10-22 08:10:00,431.0,1.18538,1.18552,1.18496,1.185
2020-10-22 08:15:00,500.0,1.18498,1.18507,1.18452,1.18456
2020-10-22 08:20:00,335.0,1.18458,1.185,1.18454,1.18498
2020-10-22 08:25:00,510.0,1.18497,1.18528,1.18495,1.18514
2020-10-22 08:30:00,499.0,1.18515,1.18536,1.18511,1.18526
2020-10-22 08:35:00,371.0,1.18528,1.18538,1.18479,1.18496
2020-10-22 08:40:00,324.0,1.18496,1.18507,1.18467,1.18492
2020-10-22 08:45:00,383.0,1.18493,1.18509,1.18474,1.18474
2020-10-22 08:50:00,376.0,1.18472,1.18498,1.1847,1.1849
2020-10-22 08:55:00,491.0,1.18488,1.18492,1.1842,1.18444
2020-10-22 09:00:00,495.0,1.18445,1.18457,1.18416,1.18425
2020-10-22 09:05:00,529.0,1.18424,1.18438,1.18404,1.18428
2020-10-22 09:10:00,739.0,1.18428,1.18428,1.18352,1.18372
2020-10-22 09:15:00,541.0,1.1837,1.18426,1.18368,1.18418
2020-10-22 09:20:00,407.0,1.18417,1.18417,1.18389,1.18398
2020-10-22 09:25:00,462.0,1.18399,1.18433,1.18388,1.18428
2020-10-22 09:30:00,464.0,1.18427,1.18427,1.18369,1.18373
2020-10-22 09:35:00,410.0,1.18371,1.18377,1.18312,1.18315
2020-10-22 09:40:00,590.0,1.18314,1.18332,1.18272,1.18297
2020-10-22 09:45:00,366.0,1.18296,1.18296,1.18274,1.18283
2020-10-22 09:50:00,402.0,1.18284,1.18326,1.18281,1.18325
2020-10-22 09:55:00,314.0,1.18324,1.18346,1.1832,1.18331
2020-10-22 10:00:00,292.0,1.1833,1.1833,1.18282,1.18285
2020-10-22 10:05:00,561.0,1.18284,1.18299,1.18258,1.18298
2020-10-22 10:10:00,437.0,1.183,1.18305,1.18248,1.18268
2020-10-22 10:15:00,705.0,1.18269,1.18345,1.18262,1.18344
2020-10-22 10:20:00,541.0,1.18345,1.18372,1.1834,1.18348
2020-10-22 10:25:00,382.0,1.1835,1.1838,1.18342,1.18361
2020-10-22 10:30:00,343.0,1.18362,1.18382,1.18353,1.18372
2020-10-22 10:35:00,350.0,1.18372,1.18408,1.18368,1.18395
2020-10-22 10:40:00,285.0,1.18394,1.18408,1.18365,1.18365
2020-10-22 10:45:00,376.0,1.18366,1.18368,1.18309,1.18316
2020-10-22 10:50:00,241.0,1.18316,1.1833,1.18302,1.18307
2020-10-22 10:55:00,315.0,1.18308,1.18321,1.18292,1.18292
2020-10-22 11:00:00,580.0,1.18291,1.18297,1.18226,1.1824
2020-10-22 11:05:00,428.0,1.18242,1.18267,1.18215,1.18238
2020-10-22 11:10:00,327.0,1.18236,1.18263,1.18226,1.18232
2020-10-22 11:15:00,361.0,1.18234,1.18278,1.18226,1.18268
2020-10-22 11:20:00,294.0,1.1827,1.18271,1.1825,1.18256
2020-10-22 11:25:00,324.0,1.18258,1.18258,1.18212,1.18216
2020-10-22 11:30:00,394.0,1.18218,1.18231,1.18166,1.18166
2020-10-22 11:35:00,658.0,1.18168,1.18242,1.1816,1.18242
2020-10-22 11:40:00,379.0,1.1824,1.18272,1.1823,1.18258
2020-10-22 11:45:00,506.0,1.18258,1.18258,1.18178,1.18198
2020-10-22 11:50:00,485.0,1.182,1.18234,1.182,1.18227
2020-10-22 11:55:00,402.0,1.18228,1.18244,1.18202,1.18244
2020-10-22 12:00:00,436.0,1.18245,1.18268,1.18233,1.18252
2020-10-22 12:05:00,336.0,1.18254,1.18269,1.18228,1.18268
2020-10-22 12:10:00,387.0,1.1827,1.1828,1.18206,1.18208
2020-10-22 12:15:00,528.0,1.18206,1.18232,1.18192,1.1822
2020-10-22 12:20:00,498.0,1.18218,1.18221,1.18181,1.18198
2020-10-22 12:25:00,308.0,1.18196,1.18217,1.18192,1.18212
2020-10-22 12:30:00,789.0,1.1821,1.18235,1.18114,1.18208
2020-10-22 12:35:00,555.0,1.1821,1.18218,1.18167,1.18217
2020-10-22 12:40:00,623.0,1.18216,1.1825,1.18215,1.18247
2020-10-22 12:45:00,371.0,1.18246,1.18246,1.18208,1.18238
2020-10-22 12:50:00,475.0,1.18238,1.1829,1.18235,1.18287
2020-10-22 12:55:00,393.0,1.18288,1.18294,1.18235,1.18261
2020-10-22 13:00:00,482.0,1.18262,1.1829,1.18241,1.18284
2020-10-22 13:05:00,371.0,1.18286,1.18294,1.18274,1.18282
2020-10-22 13:10:00,596.0,1.18283,1.1834,1.1827,1.18283
2020-10-22 13:15:00,540.0,1.18282,1.18327,1.18262,1.1832
2020-10-22 13:20:00,393.0,1.18322,1.1834,1.18301,1.18337
2020-10-22 13:25:00,532.0,1.18338,1.18368,1.18329,1.18348
2020-10-22 13:30:00,689.0,1.18346,1.18348,1.18312,1.18327
2020-10-22 13:35:00,619.0,1.18329,1.18346,1.18264,1.18266
2020-10-22 13:40:00,647.0,1.18268,1.1829,1.18256,1.1826
2020-10-22 13:45:00,638.0,1.18262,1.18268,1.18221,1.18238
2020-10-22 13:50:00,553.0,1.1824,1.18287,1.1822,1.18282
2020-10-22 13:55:00,553.0,1.18282,1.18287,1.18218,1.1823
2020-10-22 14:00:00,699.0,1.18232,1.18239,1.18181,1.18202
2020-10-22 14:05:00,623.0,1.182,1.18246,1.18184,1.18233
2020-10-22 14:10:00,632.0,1.18234,1.18257,1.18222,1.18256
2020-10-22 14:15:00,495.0,1.18258,1.18274,1.18225,1.18256
2020-10-22 14:20:00,653.0,1.18255,1.18256,1.18191,1.1821
2020-10-22 14:25:00,517.0,1.18212,1.18252,1.18202,1.18238
2020-10-22 14:30:00,589.0,1.18236,1.18249,1.18183,1.18183
2020-10-22 14:35:00,633.0,1.18184,1.18235,1.18172,1.1821
2020-10-22 14:40:00,600.0,1.18208,1.18208,1.18156,1.18161
2020-10-22 14:45:00,792.0,1.1816,1.18202,1.18157,1.18195
2020-10-22 14:50:00,1273.0,1.18196,1.18313,1.18182,1.18302
2020-10-22 14:55:00,762.0,1.183,1.183,1.18254,1.18288
2020-10-22 15:00:00,849.0,1.18289,1.18295,1.18244,1.18257
2020-10-22 15:05:00,500.0,1.18256,1.18258,1.18215,1.18223
2020-10-22 15:10:00,426.0,1.18222,1.18278,1.18204,1.18278
2020-10-22 15:15:00,625.0,1.18276,1.18276,1.18212,1.18249
2020-10-22 15:20:00,478.0,1.18248,1.18324,1.18244,1.18296
2020-10-22 15:25:00,531.0,1.18295,1.18334,1.18272,1.18322
2020-10-22 15:30:00,436.0,1.18322,1.18332,1.18312,1.18322
2020-10-22 15:35:00,326.0,1.18324,1.18326,1.18294,1.18297
2020-10-22 15:40:00,353.0,1.18296,1.18322,1.18289,1.18298
2020-10-22 15:45:00,360.0,1.18296,1.18308,1.1828,1.18302
2020-10-22 15:50:00,272.0,1.18304,1.18316,1.18282,1.18286
2020-10-22 15:55:00,450.0,1.18288,1.18296,1.18226,1.18232
2020-10-22 16:00:00,413.0,1.18231,1.18246,1.18213,1.18224
2020-10-22 16:05:00,256.0,1.18222,1.18235,1.18211,1.18222
2020-10-22 16:10:00,222.0,1.18224,1.18226,1.18203,1.18218
2020-10-22 16:15:00,183.0,1.18216,1.18226,1.182,1.18206
2020-10-22 16:20:00,182.0,1.18204,1.18223,1.18204,1.18214
2020-10-22 16:25:00,204.0,1.18215,1.18239,1.18212,1.18238
2020-10-22 16:30:00,241.0,1.18238,1.1824,1.18198,1.18221
2020-10-22 16:35:00,223.0,1.1822,1.18222,1.18206,1.18212
2020-10-22 16:40:00,219.0,1.18212,1.18223,1.18198,1.18216
2020-10-22 16:45:00,243.0,1.18216,1.18241,1.18213,1.18236
2020-10-22 16:50:00,219.0,1.18236,1.18252,1.18224,1.18232
2020-10-22 16:55:00,325.0,1.18231,1.18246,1.18221,1.18221
2020-10-22 17:00:00,185.0,1.18222,1.1823,1.18213,1.18221
2020-10-22 17:05:00,288.0,1.18222,1.18228,1.182,1.1822
2020-10-22 17:10:00,414.0,1.18221,1.18242,1.18208,1.18234
2020-10-22 17:15:00,291.0,1.18235,1.1825,1.18234,1.18246
2020-10-22 17:20:00,167.0,1.18244,1.18258,1.18242,1.18254
2020-10-22 17:25:00,154.0,1.18252,1.18259,1.18235,1.18246
2020-10-22 17:30:00,139.0,1.18246,1.18263,1.18243,1.18248
2020-10-22 17:35:00,135.0,1.18247,1.18248,1.18236,1.18238
2020-10-22 17:40:00,242.0,1.18239,1.18252,1.18222,1.18222
2020-10-22 17:45:00,203.0,1.18221,1.18223,1.18196,1.18201
2020-10-22 17:50:00,236.0,1.18202,1.18228,1.18199,1.182
2020-10-22 17:55:00,180.0,1.18202,1.18202,1.18186,1.18194
2020-10-22 18:00:00,192.0,1.18196,1.18216,1.18196,1.1821
2020-10-22 18:05:00,120.0,1.18212,1.18212,1.18194,1.18195
2020-10-22 18:10:00,145.0,1.18194,1.18202,1.1819,1.18194
2020-10-22 18:15:00,171.0,1.18195,1.18198,1.18184,1.18193
2020-10-22 18:20:00,129.0,1.18194,1.18202,1.18191,1.182
2020-10-22 18:25:00,113.0,1.18201,1.18207,1.18192,1.18198
2020-10-22 18:30:00,141.0,1.18199,1.18207,1.18196,1.18202
2020-10-22 18:35:00,157.0,1.18204,1.18216,1.18196,1.18201
2020-10-22 18:40:00,149.0,1.182,1.18202,1.18187,1.1819
2020-10-22 18:45:00,97.0,1.18188,1.182,1.18183,1.18192
2020-10-22 18:50:00,169.0,1.18193,1.182,1.18183,1.18186
2020-10-22 18:55:00,267.0,1.18184,1.1819,1.18164,1.18189
2020-10-22 19:00:00,171.0,1.18188,1.18189,1.18164,1.18178
2020-10-22 19:05:00,185.0,1.18178,1.18184,1.18164,1.18169
2020-10-22 19:10:00,135.0,1.1817,1.18176,1.18166,1.18175
2020-10-22 19:15:00,61.0,1.18176,1.18181,1.18172,1.1818
2020-10-22 19:20:00,82.0,1.18179,1.18179,1.1816,1.18164
2020-10-22 19:25:00,110.0,1.18164,1.18174,1.18159,1.18174
2020-10-22 19:30:00,142.0,1.18176,1.18193,1.18172,1.18191
2020-10-22 19:35:00,112.0,1.18192,1.18194,1.1818,1.18181
2020-10-22 19:40:00,184.0,1.1818,1.18203,1.18176,1.18198
2020-10-22 19:45:00,153.0,1.18198,1.18208,1.1819,1.18202
2020-10-22 19:50:00,117.0,1.182,1.18207,1.18196,1.18202
2020-10-22 19:55:00,254.0,1.18204,1.18204,1.1818,1.18187
2020-10-22 20:00:00,167.0,1.18188,1.18198,1.18181,1.18194
2020-10-22 20:05:00,67.0,1.18192,1.1821,1.18192,1.1821
2020-10-22 20:10:00,46.0,1.18208,1.1821,1.18201,1.18202
2020-10-22 20:15:00,44.0,1.18203,1.18205,1.18198,1.182
2020-10-22 20:20:00,43.0,1.18199,1.182,1.18194,1.18196
2020-10-22 20:25:00,58.0,1.18197,1.182,1.18193,1.18198
2020-10-22 20:30:00,26.0,1.18198,1.182,1.18196,1.18196
2020-10-22 20:35:00,48.0,1.18197,1.18197,1.18185,1.18186
2020-10-22 20:40:00,69.0,1.18188,1.18192,1.1818,1.18181
2020-10-22 20:45:00,75.0,1.18182,1.18196,1.18182,1.18187
2020-10-22 20:50:00,71.0,1.18186,1.18191,1.18178,1.18188
2020-10-22 20:55:00,64.0,1.18187,1.1819,1.1818,1.18186
2020-10-22 21:00:00,4.0,1.18186,1.18186,1.18178,1.18178
2020-10-22 21:05:00,4.0,1.18181,1.18188,1.18181,1.18185
2020-10-22 21:10:00,5.0,1.18187,1.18196,1.18187,1.18196
2020-10-22 21:15:00,11.0,1.18198,1.1821,1.18192,1.18192
2020-10-22 21:20:00,13.0,1.18194,1.18201,1.18192,1.18198
2020-10-22 21:25:00,14.0,1.18201,1.18224,1.18201,1.18202
2020-10-22 21:30:00,2.0,1.18198,1.18198,1.18194,1.18194
2020-10-22 21:35:00,4.0,1.18197,1.1821,1.18197,1.1821
2020-10-22 21:40:00,5.0,1.18214,1.18231,1.18214,1.18231
2020-10-22 21:45:00,7.0,1.18228,1.18228,1.182,1.182
2020-10-22 21:50:00,12.0,1.18205,1.18208,1.18198,1.18202
2020-10-22 21:55:00,5.0,1.18205,1.18208,1.18201,1.18205
2020-10-22 22:00:00,37.0,1.18208,1.1821,1.18199,1.18202
2020-10-22 22:05:00,36.0,1.18204,1.1822,1.18204,1.18212
2020-10-22 22:10:00,32.0,1.18216,1.18216,1.18208,1.18214
2020-10-22 22:15:00,19.0,1.18216,1.18222,1.18214,1.1822
2020-10-22 22:20:00,28.0,1.18219,1.18224,1.18218,1.18218
2020-10-22 22:25:00,35.0,1.18217,1.18225,1.18217,1.18222
2020-10-22 22:30:00,45.0,1.18222,1.18222,1.18208,1.18218
2020-10-22 22:35:00,163.0,1.18219,1.18222,1.18194,1.182
2020-10-22 22:40:00,42.0,1.18201,1.18206,1.18193,1.18202
2020-10-22 22:45:00,69.0,1.18204,1.18221,1.18186,1.18194
2020-10-22 22:50:00,36.0,1.18196,1.18218,1.18196,1.18214
2020-10-22 22:55:00,69.0,1.18215,1.18234,1.18215,1.1823
2020-10-22 23:00:00,35.0,1.18231,1.18235,1.18213,1.18217
2020-10-22 23:05:00,45.0,1.18219,1.18219,1.18208,1.1821
2020-10-22 23:10:00,44.0,1.18212,1.18215,1.18194,1.18202
2020-10-22 23:15:00,71.0,1.18204,1.18214,1.182,1.18214
2020-10-22 23:20:00,16.0,1.18215,1.18215,1.18203,1.18203
2020-10-22 23:25:00,26.0,1.18205,1.18205,1.18196,1.18204
2020-10-22 23:30:00,39.0,1.18206,1.18212,1.18198,1.18208
2020-10-22 23:35:00,31.0,1.1821,1.18212,1.18204,1.18208
2020-10-22 23:40:00,38.0,1.18206,1.18206,1.18192,1.18193
2020-10-22 23:45:00,68.0,1.18192,1.18192,1.18157,1.18172
2020-10-22 23:50:00,79.0,1.18173,1.18177,1.18152,1.18156
2020-10-22 23:55:00,98.0,1.18158,1.1816,1.18133,1.18148
2020-10-23 00:00:00,539.0,1.18147,1.18147,1.18062,1.18076
2020-10-23 00:05:00,721.0,1.18074,1.18084,1.17918,1.17984
2020-10-23 00:10:00,314.0,1.17982,1.18002,1.17978,1.17994
2020-10-23 00:15:00,362.0,1.17992,1.18005,1.17928,1.17957
2020-10-23 00:20:00,235.0,1.17959,1.17981,1.17951,1.17962
2020-10-23 00:25:00,180.0,1.17963,1.17979,1.17958,1.17968
2020-10-23 00:30:00,467.0,1.17966,1.17966,1.17884,1.17912
2020-10-23 00:35:00,306.0,1.17913,1.17916,1.17877,1.179
2020-10-23 00:40:00,264.0,1.17898,1.17898,1.17868,1.17889
2020-10-23 00:45:00,359.0,1.17888,1.17924,1.17876,1.17906
2020-10-23 00:50:00,513.0,1.17904,1.18014,1.17875,1.1798
2020-10-23 00:55:00,612.0,1.17982,1.18012,1.17964,1.17999
2020-10-23 01:00:00,257.0,1.17998,1.18005,1.17959,1.17962
2020-10-23 01:05:00,209.0,1.17964,1.1799,1.17951,1.1798
2020-10-23 01:10:00,200.0,1.17981,1.17998,1.1797,1.1799
2020-10-23 01:15:00,231.0,1.17988,1.18024,1.17983,1.18019
2020-10-23 01:20:00,191.0,1.18018,1.18028,1.17994,1.18
2020-10-23 01:25:00,194.0,1.18002,1.18039,1.17999,1.18028
2020-10-23 01:30:00,248.0,1.18027,1.18029,1.18,1.18008
2020-10-23 01:35:00,211.0,1.18007,1.18033,1.17998,1.18
2020-10-23 01:40:00,139.0,1.18002,1.1802,1.17999,1.18011
2020-10-23 01:45:00,254.0,1.1801,1.18011,1.17964,1.17972
2020-10-23 01:50:00,246.0,1.17974,1.17999,1.17969,1.17998
2020-10-23 01:55:00,245.0,1.17996,1.18046,1.17996,1.18041
2020-10-23 02:00:00,232.0,1.1804,1.18041,1.18012,1.1802
2020-10-23 02:05:00,198.0,1.18022,1.18032,1.17988,1.17989
2020-10-23 02:10:00,172.0,1.17988,1.18009,1.17977,1.18008
2020-10-23 02:15:00,164.0,1.18009,1.18018,1.18004,1.18014
2020-10-23 02:20:00,111.0,1.18016,1.1804,1.18005,1.1804
2020-10-23 02:25:00,213.0,1.18042,1.18042,1.18008,1.1802
2020-10-23 02:30:00,136.0,1.18018,1.18032,1.18012,1.18014
2020-10-23 02:35:00,154.0,1.18016,1.18028,1.18009,1.18014
2020-10-23 02:40:00,167.0,1.18012,1.18032,1.18008,1.18024
2020-10-23 02:45:00,243.0,1.18022,1.18033,1.17998,1.18022
2020-10-23 02:50:00,152.0,1.18024,1.18026,1.18005,1.1802
2020-10-23 02:55:00,149.0,1.18019,1.18039,1.18012,1.18039
2020-10-23 03:00:00,289.0,1.18038,1.18048,1.1802,1.1803
2020-10-23 03:05:00,184.0,1.18029,1.18034,1.18004,1.18009
2020-10-23 03:10:00,113.0,1.18011,1.18012,1.17998,1.18
2020-10-23 03:15:00,119.0,1.18002,1.18011,1.17996,1.1801
2020-10-23 03:20:00,104.0,1.18008,1.18015,1.17998,1.18009
2020-10-23 03:25:00,89.0,1.18008,1.1801,1.17998,1.18
2020-10-23 03:30:00,80.0,1.18,1.18008,1.17996,1.18004
2020-10-23 03:35:00,45.0,1.18002,1.18015,1.18002,1.18015
2020-10-23 03:40:00,75.0,1.18014,1.18027,1.18011,1.18022
2020-10-23 03:45:00,139.0,1.18024,1.18024,1.17996,1.17998
2020-10-23 03:50:00,95.0,1.18,1.18004,1.17982,1.17985
2020-10-23 03:55:00,173.0,1.17986,1.18006,1.17986,1.18006
